"","DONOR","RECIPIENT","SECTOR","MEASURE","CHANNEL","MODALITY","FLOW_TYPE","PRICE_BASE","MD_DIM","MD_ID","UNIT_MEASURE","BASE_PER","UNIT_MULT","obsTime","obsValue","OBS_STATUS","DECIMALS"
"1245","ALLD","STP","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2018",0.005253,"A","3"
"1246","ALLD","STP","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",0.426423,"A","3"
"1247","ALLD","STP","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",1.073343,"A","3"
"1248","ALLD","STP","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",0.235709,"A","3"
"1249","ALLD","STP","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",0.259129,"A","3"
"1250","9OTH012","STP","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",0.254964,"A","3"
"1251","9OTH012","STP","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",0.216862,"A","3"
"1252","9OTH012","STP","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",1.071154,"A","3"
"1253","9OTH012","STP","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",0.105667,"A","3"
"1254","ALLD","STP","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",0.224533,"A","3"
"1255","ALLD","STP","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",0.38083,"A","3"
"1256","ALLD","WSM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",0.012925,"A","3"
"1257","ALLD","WSM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",0.004073,"A","3"
"1258","ALLD","WSM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.043487,"A","3"
"1259","ALLD","WSM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.018856,"A","3"
"1260","ALLD","WSM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",0.032082,"A","3"
"1261","ALLD","WSM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",0.032271,"A","3"
"1262","ALLD","WSM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2020",0.074725,"A","3"
"1263","ALLD","WSM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2018",0.008017,"A","3"
"1264","ALLD","VCT","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.017266,"A","3"
"1265","ALLD","VCT","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.003448,"A","3"
"1266","ALLD","VCT","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",0.00293,"A","3"
"1267","ALLD","VCT","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2020",0.014504,"A","3"
"1268","ALLD","VCT","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2009",0.151614,"A","3"
"1269","ALLD","VCT","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2008",0.132257,"A","3"
"1270","ALLD","LCA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.003326,"A","3"
"1271","ALLD","LCA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",0.003281,"A","3"
"1272","ALLD","LCA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2020",0.023392,"A","3"
"1273","ALLD","LCA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2008",0.179564,"A","3"
"1274","ALLD","LCA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",0.130246,"A","3"
"1275","GBR","PER","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",0.043628,"A","3"
"1276","ALLD","PRY","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",1.070258,"A","3"
"1277","ALLD","PRY","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2020",1.074579,"A","3"
"1278","ALLD","PRY","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2018",2.433609,"A","3"
"1279","ALLD","PRY","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",2.098239,"A","3"
"1280","ALLD","PRY","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",3.261253,"A","3"
"1281","ALLD","PRY","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",0.827692,"A","3"
"1282","ALLD","PRY","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",1.565046,"A","3"
"1283","ALLD","PRY","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",1.911557,"A","3"
"1284","ALLD","PRY","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",2.960419,"A","3"
"1285","ALLD","PRY","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",1.726922,"A","3"
"1286","ALLD","PRY","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2009",1.560232,"A","3"
"1287","ALLD","PRY","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2008",1.619379,"A","3"
"1288","ALLD","PRY","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",0.721099,"A","3"
"1289","USA","PRY","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",0.006321,"A","3"
"1290","9OTH012","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2008",2.237776,"A","3"
"1291","9OTH012","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2018",4.933994,"A","3"
"1292","9OTH012","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",9.348072,"A","3"
"1293","9OTH012","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",6.481664,"A","3"
"1294","9OTH012","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",11.57366,"A","3"
"1295","9OTH012","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",10.362585,"A","3"
"1296","9OTH012","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",8.826095,"A","3"
"1297","ALLD","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.224444,"A","3"
"1298","9OTH012","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",11.853016,"A","3"
"1299","ALLD","SLE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",1.829819,"A","3"
"1300","9OTH012","SLE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",0.949893,"A","3"
"1301","9OTH012","SLE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",3.174963,"A","3"
"1302","9OTH012","SLE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2009",0.436177,"A","3"
"1303","9OTH012","SLE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",1.909241,"A","3"
"1304","ALLD","SLE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",0.017553,"A","3"
"1305","ALLD","SLE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",0.000765,"A","3"
"1306","ALLD","SYC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",0.012228,"A","3"
"1307","ALLD","SYC","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",0.01524,"A","3"
"1308","ALLD","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",1.094459,"A","3"
"1309","9OTH012","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2008",1.832513,"A","3"
"1310","9OTH012","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",1.321411,"A","3"
"1311","9OTH012","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",0.849219,"A","3"
"1312","ALLD","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.017689,"A","3"
"1313","ALLD","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.009057,"A","3"
"1314","ALLD","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",0.010896,"A","3"
"1315","ALLD","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2020",0.012581,"A","3"
"1316","ALLD","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",0.002708,"A","3"
"1317","ALLD","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",0.013315,"A","3"
"1318","ALLD","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",1.010968,"A","3"
"1319","ALLD","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",1.279675,"A","3"
"1320","ALLD","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",0.849219,"A","3"
"1321","9OTH012","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",1.010968,"A","3"
"1322","9OTH012","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",1.279675,"A","3"
"1323","9OTH012","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",2.031162,"A","3"
"1324","9OTH012","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",1.094459,"A","3"
"1325","ALLD","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",2.031162,"A","3"
"1326","ALLD","SRB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",1.321411,"A","3"
"1327","ALLD","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",3.290279,"A","3"
"1328","ALLD","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",4.6791,"A","3"
"1329","ALLD","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",5.653053,"A","3"
"1330","ALLD","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",1.141603,"A","3"
"1331","ALLD","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",1.115049,"A","3"
"1332","ALLD","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2008",1.276947,"A","3"
"1333","ALLD","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2009",5.201582,"A","3"
"1334","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2020",46.294833,"A","3"
"1335","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",34.883992,"A","3"
"1336","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",66.990544,"A","3"
"1337","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",9.636675,"A","3"
"1338","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",34.497654,"A","3"
"1339","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",52.027254,"A","3"
"1340","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2008",5.990129,"A","3"
"1341","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2018",35.454543,"A","3"
"1342","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",17.697334,"A","3"
"1343","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",37.594144,"A","3"
"1344","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",20.742948,"A","3"
"1345","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",7.346538,"A","3"
"1346","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",53.823425,"A","3"
"1347","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",19.296386,"A","3"
"1348","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2009",17.85634,"A","3"
"1349","9OTH012","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",57.50168,"A","3"
"1350","USA","PHL","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2008",3.996809,"A","3"
"1351","9OTH012","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",3.286517,"A","3"
"1352","9OTH012","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",4.66794,"A","3"
"1353","9OTH012","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2009",3.007757,"A","3"
"1354","9OTH012","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",0.046472,"A","3"
"1355","ALLD","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",3.598891,"A","3"
"1356","ALLD","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",3.810901,"A","3"
"1357","ALLD","STP","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",0.105667,"A","3"
"1358","9OTH012","STP","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",0.235709,"A","3"
"1359","ALLD","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2018",0.006313,"A","3"
"1360","ALLD","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",0.02992,"A","3"
"1361","ALLD","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",0.023115,"A","3"
"1362","ALLD","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",0.045715,"A","3"
"1363","9OTH012","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",0.843976,"A","3"
"1364","9OTH012","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",0.728468,"A","3"
"1365","9OTH012","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2009",0.283482,"A","3"
"1366","9OTH012","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",1.762789,"A","3"
"1367","ALLD","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",0.844522,"A","3"
"1368","ALLD","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",0.299655,"A","3"
"1369","ALLD","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2018",3.512955,"A","3"
"1370","ALLD","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2020",4.617911,"A","3"
"1371","ALLD","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",2.744712,"A","3"
"1372","ALLD","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",3.766183,"A","3"
"1373","ALLD","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",5.821594,"A","3"
"1374","ALLD","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",0.266204,"A","3"
"1375","ALLD","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",1.477664,"A","3"
"1376","ALLD","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",2.186299,"A","3"
"1377","ALLD","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",0.008975,"A","3"
"1378","ALLD","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",3.445877,"A","3"
"1379","ALLD","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2009",1.136619,"A","3"
"1380","ALLD","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2008",1.23965,"A","3"
"1381","USA","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.911617,"A","3"
"1382","ALLD","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",0.907495,"A","3"
"1383","9OTH012","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2020",4.470224,"A","3"
"1384","9OTH012","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",0.907495,"A","3"
"1385","9OTH012","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2009",1.136619,"A","3"
"1386","9OTH012","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",2.009939,"A","3"
"1387","9OTH012","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2018",3.512955,"A","3"
"1388","9OTH012","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",3.442239,"A","3"
"1389","9OTH012","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",3.64257,"A","3"
"1390","9OTH012","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2008",1.201027,"A","3"
"1391","9OTH012","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",1.46679,"A","3"
"1392","9OTH012","CMR","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",5.449208,"A","3"
"1393","ALLD","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2020",5.466055,"A","3"
"1394","ALLD","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2018",4.952788,"A","3"
"1395","ALLD","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",8.833089,"A","3"
"1396","ALLD","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",13.676568,"A","3"
"1397","ALLD","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",7.655007,"A","3"
"1398","ALLD","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",13.695676,"A","3"
"1399","ALLD","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",11.553887,"A","3"
"1400","ALLD","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",14.291199,"A","3"
"1401","ALLD","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",10.096666,"A","3"
"1402","ALLD","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",20.25308,"A","3"
"1403","ALLD","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2009",1.049726,"A","3"
"1404","ALLD","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2008",2.237776,"A","3"
"1405","ALLD","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",4.559774,"A","3"
"1406","USA","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2018",0.004184,"A","3"
"1407","USA","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",0.006994,"A","3"
"1408","9OTH012","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",20.25308,"A","3"
"1409","9OTH012","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",4.559774,"A","3"
"1410","9OTH012","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",13.53665,"A","3"
"1411","9OTH012","RWA","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",6.949362,"A","3"
"1412","9OTH012","SLE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",0.487378,"A","3"
"1413","ALLD","SLE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.095085,"A","3"
"1414","ALLD","SLE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.050648,"A","3"
"1415","ALLD","SLE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2020",0.087853,"A","3"
"1416","ALLD","SLE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",0.021146,"A","3"
"1417","ALLD","SLE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",0.016525,"A","3"
"1418","ALLD","SLE","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2018",0.018816,"A","3"
"1419","ALLD","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2009",4.93257,"A","3"
"1420","ALLD","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2008",6.503085,"A","3"
"1421","ALLD","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",1.912754,"A","3"
"1422","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2009",4.735465,"A","3"
"1423","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2020",10.485674,"A","3"
"1424","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",10.838778,"A","3"
"1425","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",1.912754,"A","3"
"1426","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",12.212614,"A","3"
"1427","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",13.196182,"A","3"
"1428","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",5.626876,"A","3"
"1429","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2008",6.347396,"A","3"
"1430","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2018",8.352572,"A","3"
"1431","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",2.834046,"A","3"
"1432","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",7.658101,"A","3"
"1433","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",14.671917,"A","3"
"1434","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",9.045333,"A","3"
"1435","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",5.103729,"A","3"
"1436","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",9.144931,"A","3"
"1437","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",11.037904,"A","3"
"1438","9OTH012","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",10.026062,"A","3"
"1439","ALLD","SOM","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",12.374832,"A","3"
"1440","ALLD","SLB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",0.489383,"A","3"
"1441","ALLD","SLB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",1.014264,"A","3"
"1442","ALLD","SLB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",0.450092,"A","3"
"1443","ALLD","SLB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",1.015432,"A","3"
"1444","ALLD","SLB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",1.5191,"A","3"
"1445","ALLD","SLB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",1.652726,"A","3"
"1446","ALLD","SLB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2009",0.006118,"A","3"
"1447","9OTH012","SLB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",1.652726,"A","3"
"1448","9OTH012","SLB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.18004,"A","3"
"1449","9OTH012","SLB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2018",0.509996,"A","3"
"1450","9OTH012","SLB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",0.450092,"A","3"
"1451","9OTH012","SLB","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",0.9897,"A","3"
"1452","ALLD","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",1.253188,"A","3"
"1453","USA","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",0.370817,"A","3"
"1454","USA","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",0.01116,"A","3"
"1455","USA","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2008",0.358291,"A","3"
"1456","USA","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2009",1.854349,"A","3"
"1457","USA","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",1.085458,"A","3"
"1458","USA","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",0.972325,"A","3"
"1459","USA","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",0.52408,"A","3"
"1460","USA","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2007",0.838434,"A","3"
"1461","9OTH012","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2015",3.412472,"A","3"
"1462","9OTH012","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2008",0.918656,"A","3"
"1463","9OTH012","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2018",0.078917,"A","3"
"1464","9OTH012","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",0.590969,"A","3"
"1465","9OTH012","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",4.429099,"A","3"
"1466","9OTH012","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",3.598891,"A","3"
"1467","9OTH012","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",4.680728,"A","3"
"1468","ALLD","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.065059,"A","3"
"1469","ALLD","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.054292,"A","3"
"1470","ALLD","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",0.016664,"A","3"
"1471","ALLD","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2020",0.02049,"A","3"
"1472","ALLD","SEN","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2018",0.078917,"A","3"
"1473","9OTH012","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2010",0.299655,"A","3"
"1474","ALLD","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.031905,"A","3"
"1475","ALLD","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.009926,"A","3"
"1476","ALLD","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",0.050597,"A","3"
"1477","ALLD","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",0.14725,"A","3"
"1478","ALLD","CAF","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2020",0.118766,"A","3"
"1479","9OTH012","SSD","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2011",2.728768,"A","3"
"1480","9OTH012","SSD","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2016",1.091424,"A","3"
"1481","9OTH012","SSD","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",8.181092,"A","3"
"1482","9OTH012","SSD","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2012",2.408407,"A","3"
"1483","ALLD","SSD","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2023",0.117213,"A","3"
"1484","ALLD","SSD","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2022",0.056594,"A","3"
"1485","ALLD","SSD","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2020",3.895492,"A","3"
"1486","ALLD","SSD","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2021",0.085626,"A","3"
"1487","ALLD","SSD","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2017",9.664035,"A","3"
"1488","ALLD","SSD","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2019",4.157744,"A","3"
"1489","9OTH012","SSD","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2014",3.957999,"A","3"
"1490","9OTH012","SSD","12263","100","_T","_T","D","Q","_T","0","USD","2023","6","2013",4.135261,"A","3"
