IND_ID,IND_CODE,INDICATOR_NAME,YEAR,COUNTRY,DISAGGR_1,DISAGGR_2,UNIT,VALUE,VALUE_LO,VALUE_HI
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Democratic Republic of the Congo,Male,5-14 years,Number,629.2018184,0,4533.583048
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Democratic Republic of the Congo,Male,15-24 years,Number,3535.318759,0,10746.3475
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Democratic Republic of the Congo,Male,25-34 years,Number,4573.86062,0,12223.28827
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Democratic Republic of the Congo,Male,35-44 years,Number,4283.606588,0,11829.0912
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Democratic Republic of the Congo,Male,45-54 years,Number,3272.323492,0,10338.90884
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Democratic Republic of the Congo,Male,55-64 years,Number,2320.678835,0,8706.71065
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Democratic Republic of the Congo,Male,65 years and older,Number,1782.404645,0,7630.442847
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Brunei Darussalam,Female,25-34 years,Number,0.689482795,0.055208737,1.323756854
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Brunei Darussalam,Female,35-44 years,Number,0.693531044,0.057397663,1.329664425
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Brunei Darussalam,Female,45-54 years,Number,0.815329143,0.125595015,1.505063271
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Brunei Darussalam,Female,55-64 years,Number,0.96190152,0.212731244,1.711071796
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Brunei Darussalam,Female,65 years and older,Number,2.733472358,1.470561852,3.996382863
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Male,0-4 years,Number,0.666666667,0,8.84125378
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Male,5-14 years,Number,1.263157895,0,12.16993635
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Male,15-24 years,Number,31.01055769,0.860768566,61.16034682
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Male,25-34 years,Number,28.88789828,0,58.19925956
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Dominican Republic,Male,15-24 years,Number,3.308677994,0,19.94130101
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Dominican Republic,Male,25-34 years,Number,16.03906438,0,43.9051791
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Dominican Republic,Male,35-44 years,Number,18.47834171,0,47.12569137
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Dominican Republic,Male,45-54 years,Number,21.88267006,0,51.28335081
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Dominican Republic,Male,55-64 years,Number,12.62450221,0,38.95232356
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Dominican Republic,Male,65 years and older,Number,27.02034394,0,56.9864593
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Dominican Republic,Female,0-4 years,Number,0,0,0
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Dominican Republic,Female,5-14 years,Number,0,0,0
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Dominican Republic,Female,15-24 years,Number,3.921057622,0,21.70840173
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Dominican Republic,Female,25-34 years,Number,7.837129793,0,30.69055607
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Dominican Republic,Female,35-44 years,Number,7.159054343,0,29.33283689
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Dominican Republic,Female,45-54 years,Number,5.63075862,0,26.01415316
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Dominican Republic,Female,55-64 years,Number,4.73815653,0,23.8633241
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Dominican Republic,Female,65 years and older,Number,17.35064894,0,45.66506698
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Male,0-4 years,Number,84.99822087,0,377.4232197
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Male,5-14 years,Number,31.12425208,0,228.3879359
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Male,15-24 years,Number,178.21229,0,546.5029656
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Male,25-34 years,Number,226.8241186,0,616.5500162
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Male,35-44 years,Number,218.5355999,0,605.1803173
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Male,45-54 years,Number,166.3068481,0,527.9329443
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Male,55-64 years,Number,114.9724533,0,438.9556028
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Male,65 years and older,Number,95.54919849,0,400.1632685
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Female,0-4 years,Number,70.25577391,0,343.134755
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Female,5-14 years,Number,31.20276984,0,228.6758338
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Female,15-24 years,Number,117.5858979,0,443.9165305
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Female,25-34 years,Number,144.4789091,0,492.0689079
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Female,35-44 years,Number,133.429782,0,472.8790629
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Female,45-54 years,Number,99.65382729,0,408.6680532
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Male,35-44 years,Number,18.37101274,0,46.41154602
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Male,45-54 years,Number,8.92800882,0,32.35465637
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Male,55-64 years,Number,9.459161812,0,33.30318836
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Male,65 years and older,Number,10.51290811,0,35.10919893
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Female,0-4 years,Number,0.333333333,0,6.251710502
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Female,5-14 years,Number,0.736842105,0,9.294942418
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Female,15-24 years,Number,45.99156639,9.274447884,82.70868489
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Female,25-34 years,Number,31.25667821,0.987481098,61.52587532
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Female,35-44 years,Number,13.65110705,0,40.00768502
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Female,45-54 years,Number,3.93957104,0,21.49235248
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Female,55-64 years,Number,5.780969561,0,26.03513462
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Bhutan,Female,65 years and older,Number,7.096304832,0,28.84533704
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Male,0-4 years,Number,54.55535185,0,228.6928411
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Male,5-14 years,Number,22.65890559,0,147.3850232
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Male,15-24 years,Number,46.78656154,0,211.7846374
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Male,25-34 years,Number,94.96714216,0,301.7314458
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Male,35-44 years,Number,85.05505778,0,285.5511813
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Male,45-54 years,Number,53.74173204,0,226.9811117
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Male,55-64 years,Number,37.1691323,0,188.766577
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Male,65 years and older,Number,39.38780349,0,194.3187779
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Democratic Republic of the Congo,Female,0-4 years,Number,1406.359294,0,6777.893413
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Democratic Republic of the Congo,Female,5-14 years,Number,627.7345503,0,4528.293914
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Democratic Republic of the Congo,Female,15-24 years,Number,2866.266533,0,9676.200919
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Democratic Republic of the Congo,Female,25-34 years,Number,2879.76521,0,9698.95918
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Democratic Republic of the Congo,Female,35-44 years,Number,2787.88616,0,9542.982098
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Democratic Republic of the Congo,Female,45-54 years,Number,2245.697402,0,8564.898279
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Democratic Republic of the Congo,Female,55-64 years,Number,1759.528591,0,7581.318726
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Democratic Republic of the Congo,Female,65 years and older,Number,1291.210537,0,6494.491039
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Male,0-4 years,Number,140.1432131,0,645.012612
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Greenland,Female,0-4 years,Number,0.100298588,0,0.594173991
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Greenland,Female,5-14 years,Number,0.04590692,0,0.401980797
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Greenland,Female,15-24 years,Number,0.095644262,0,0.580224
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Greenland,Female,25-34 years,Number,0.18967597,0,0.817094685
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Greenland,Female,35-44 years,Number,0.257177303,0,0.951442501
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Greenland,Female,45-54 years,Number,0.195089161,0,0.828672256
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Greenland,Female,55-64 years,Number,0.155024921,0,0.738698109
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Greenland,Female,65 years and older,Number,0.369071458,0,1.139781121
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Male,0-4 years,Number,1.72536155,0,7.402510353
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Male,5-14 years,Number,3.979241357,0,11.24188418
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Male,15-24 years,Number,26.49586498,11.99152333,41.00020663
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Male,25-34 years,Number,47.44509911,28.03603256,66.85416566
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Male,35-44 years,Number,24.02077592,10.21049586,37.83105599
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Male,45-54 years,Number,43.26621959,24.73160989,61.80082929
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Male,55-64 years,Number,28.71692909,13.61689361,43.81696458
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Male,65 years and older,Number,70.54528618,46.87829931,94.21227304
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Female,0-4 years,Number,3.468946507,0,10.49633703
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Female,5-14 years,Number,4.043336515,0,11.33206116
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Female,15-24 years,Number,17.33749169,5.604679929,29.07030345
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Male,5-14 years,Number,58.50456543,0,416.7513835
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Male,15-24 years,Number,259.3688721,0,877.4878223
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Male,25-34 years,Number,329.5290469,0,989.0745395
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Male,35-44 years,Number,316.4737461,0,969.2839362
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Male,45-54 years,Number,253.3300755,0,867.2125369
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Male,55-64 years,Number,166.7505902,0,703.5838486
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Male,65 years and older,Number,112.7517045,0,578.5537719
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Female,0-4 years,Number,115.7837942,0,586.2813241
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Female,5-14 years,Number,58.56842727,0,416.9787782
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Female,15-24 years,Number,188.0450274,0,747.1591136
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Female,0-4 years,Number,45.10100554,0,207.9347151
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Female,5-14 years,Number,22.68473702,0,147.4690097
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Female,15-24 years,Number,29.75067107,0,168.8815757
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Female,25-34 years,Number,53.12554452,0,225.6761096
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Female,35-44 years,Number,46.3291599,0,210.7468547
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Female,45-54 years,Number,30.82909056,0,171.9151878
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Female,55-64 years,Number,21.95073875,0,145.0636029
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Botswana,Female,65 years and older,Number,26.4978449,0,159.3819611
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Central African Republic,Male,0-4 years,Number,237.7473124,0,973.8316284
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Central African Republic,Male,5-14 years,Number,79.81434768,0,564.2434831
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Female,55-64 years,Number,69.60178931,0,341.5339648
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Algeria,Female,65 years and older,Number,64.85535909,0,329.6830593
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Male,0-4 years,Number,0.989371311,0,7.46193568
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Male,5-14 years,Number,2.045189824,0,10.72849137
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Male,15-24 years,Number,39.90834127,16.21241512,63.60426743
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Male,25-34 years,Number,86.7993035,51.8531026,121.7455044
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Male,35-44 years,Number,62.25691907,32.66073897,91.85309917
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Male,45-54 years,Number,44.46656335,19.45397521,69.47915149
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Male,55-64 years,Number,68.25588566,37.26657596,99.24519536
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Male,65 years and older,Number,96.00195285,59.24987627,132.7540294
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Female,0-4 years,Number,0,0,0
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Female,5-14 years,Number,0,0,0
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Female,15-24 years,Number,11.97403982,0,25.95925316
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Female,25-34 years,Number,11.90890413,0,25.88855105
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Female,35-44 years,Number,17.8123111,1.981543082,33.64307913
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Female,45-54 years,Number,17.8806079,2.019519377,33.74169642
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Female,55-64 years,Number,22.8006046,4.889802687,40.71140651
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Ecuador,Female,65 years and older,Number,58.86393463,30.08554467,87.64232459
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Egypt,Male,0-4 years,Number,19.45953656,9.462829984,29.45624314
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Egypt,Male,5-14 years,Number,5.166046019,0.015303581,10.31678846
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Female,25-34 years,Number,203.9182242,0,778.0548095
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Female,35-44 years,Number,197.6207112,0,765.946437
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Female,45-54 years,Number,163.6406669,0,696.9919974
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Female,55-64 years,Number,124.3848641,0,607.6674019
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Congo,Female,65 years and older,Number,111.9422857,0,576.4733786
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Male,0-4 years,Number,0.022555226,0,0.121251847
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Male,5-14 years,Number,0.008866494,0,0.076022254
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Male,15-24 years,Number,0.011437267,0,0.086342755
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Male,25-34 years,Number,0.019055762,0,0.111449449
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Male,35-44 years,Number,0.024300551,0,0.125855684
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Female,25-34 years,Number,17.01721144,5.39327658,28.6411463
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Female,35-44 years,Number,26.89875067,12.2845514,41.51294994
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Female,45-54 years,Number,23.63324371,9.934818693,37.33166872
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Female,55-64 years,Number,13.56943034,3.189611402,23.94924928
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guatemala,Female,65 years and older,Number,38.53984641,21.04685996,56.03283287
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guam,Male,0-4 years,Number,0.253746295,0,0.906253556
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guam,Male,5-14 years,Number,0.099748063,0,0.568201144
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guam,Male,15-24 years,Number,0.128669256,0,0.645338036
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guam,Male,25-34 years,Number,0.214377319,0,0.832989038
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Guam,Male,35-44 years,Number,0.273381203,0,0.940663286
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Male,45-54 years,Number,0.034869826,0,0.150761227
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Male,55-64 years,Number,0.045436621,0,0.172094813
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Male,65 years and older,Number,0.081241284,0,0.230119361
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Female,0-4 years,Number,0.018787028,0,0.110660803
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Female,5-14 years,Number,0.008518707,0,0.074516356
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Female,15-24 years,Number,0.008282395,0,0.073475533
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Female,25-34 years,Number,0.011072596,0,0.084955108
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Female,35-44 years,Number,0.011137608,0,0.085204147
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Female,45-54 years,Number,0.013093597,0,0.092383468
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Female,55-64 years,Number,0.015447444,0,0.100344387
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Cook Islands,Female,65 years and older,Number,0.043897593,0,0.16915511
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Colombia,Male,0-4 years,Number,11.84928654,0,30.02294203
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Colombia,Male,5-14 years,Number,4.735079245,0,18.97888843
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Colombia,Male,15-24 years,Number,43.36742218,14.64910716,72.0857372
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Colombia,Male,25-34 years,Number,114.8827001,68.14100392,161.6243963
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Colombia,Male,35-44 years,Number,117.0319373,69.85504287,164.2088316
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Colombia,Male,45-54 years,Number,101.5805546,57.62817016,145.5329391
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Colombia,Male,55-64 years,Number,184.1589429,124.9791341,243.3387518
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Colombia,Male,65 years and older,Number,397.0114604,310.1196846,483.9032362
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Jordan,Female,15-24 years,Number,0.508862873,0.136458576,0.881267169
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Jordan,Female,25-34 years,Number,0.957859525,0.446925045,1.468794005
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Jordan,Female,35-44 years,Number,1.197324406,0.626082292,1.768566521
4F887DE48F8D6C,TB_e_mort_agesex_num,Estimated number of TB deaths by age and sex,2023,Jordan,Female,45-54 years,Number,0.359197322,0.04631513,0.672079514
