IND_ID,IND_CODE,INDICATOR_NAME,YEAR,COUNTRY,DISAGGR_1,UNIT,VALUE
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Cuba,,Number,152
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Cuba,,Number,2416
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Cuba,HIV on TPT,Number,205
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Cuba,,Number,105
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Cuba,,Number,510
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Cuba,HIV on TPT,Number,754
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Cuba,,Number,21
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,India,,Number,135462
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,India,HIV on TPT,Number,210731
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,India,,Number,168665
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,India,,Number,643646
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,India,HIV on TPT,Number,137465
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,India,,Number,189474
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,India,,Number,894506
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Indonesia,HIV on TPT,Number,591
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Indonesia,HIV on TPT,Number,877
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Indonesia,,Number,948
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Indonesia,HIV on TPT,Number,7681
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Indonesia,,Number,6080
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Indonesia,HIV on TPT,Number,13766
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Indonesia,,Number,8075
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Guam,,Number,3
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Guam,,Number,20
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Guam,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Guam,,Number,11
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Guatemala,HIV on TPT,Number,139
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Guatemala,,Number,704
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Guatemala,HIV on TPT,Number,77
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Guatemala,,Number,716
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Guatemala,HIV on TPT,Number,973
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Guatemala,,Number,884
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Guatemala,HIV on TPT,Number,1868
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Guatemala,,Number,996
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Guatemala,,Number,103
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Guatemala,HIV on TPT,Number,1862
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Guatemala,,Number,971
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Guatemala,,Number,84
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Guatemala,HIV on TPT,Number,1552
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Guatemala,,Number,567
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Guatemala,,Number,299
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Guatemala,HIV on TPT,Number,3739
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Guatemala,,Number,578
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Guatemala,,Number,506
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Guatemala,HIV on TPT,Number,3977
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Guatemala,,Number,705
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Guatemala,,Number,1478
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Guatemala,HIV on TPT,Number,1446
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Guatemala,,Number,733
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Guatemala,,Number,1358
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Indonesia,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Indonesia,HIV on TPT,Number,20318
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Indonesia,,Number,7641
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Indonesia,,Number,49
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Indonesia,HIV on TPT,Number,17274
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Indonesia,,Number,1989
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Indonesia,,Number,396
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Indonesia,HIV on TPT,Number,1985
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Indonesia,,Number,2292
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Indonesia,,Number,1209
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Indonesia,HIV on TPT,Number,4485
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Indonesia,,Number,6949
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Indonesia,,Number,11132
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Indonesia,HIV on TPT,Number,2847
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Indonesia,,Number,6235
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Indonesia,,Number,29414
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Iran (Islamic Republic of),HIV on TPT,Number,183
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Iran (Islamic Republic of),,Number,2817
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Iran (Islamic Republic of),HIV on TPT,Number,302
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Iran (Islamic Republic of),,Number,2499
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Iran (Islamic Republic of),HIV on TPT,Number,211
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Iran (Islamic Republic of),,Number,2442
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Iran (Islamic Republic of),,Number,2648
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Iran (Islamic Republic of),HIV on TPT,Number,183
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Iran (Islamic Republic of),,Number,2466
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Iran (Islamic Republic of),,Number,331
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Iran (Islamic Republic of),,Number,2266
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Iran (Islamic Republic of),,Number,431
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Iran (Islamic Republic of),HIV on TPT,Number,196
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Iran (Islamic Republic of),,Number,1313
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Iran (Islamic Republic of),,Number,517
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Iran (Islamic Republic of),HIV on TPT,Number,233
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Iran (Islamic Republic of),,Number,1197
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Iran (Islamic Republic of),,Number,616
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Iran (Islamic Republic of),HIV on TPT,Number,441
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Iran (Islamic Republic of),,Number,1311
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Iran (Islamic Republic of),,Number,921
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Iran (Islamic Republic of),HIV on TPT,Number,207
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Guinea,,Number,2546
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Guinea,HIV on TPT,Number,1027
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Guinea,,Number,5209
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Guinea,HIV on TPT,Number,2886
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Guinea,,Number,604
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Guinea,,Number,5251
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Guinea,,Number,7112
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Guinea,,Number,873
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Guinea,,Number,8151
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Guinea,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Guinea,,Number,8578
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Guinea,,Number,2080
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Guinea,HIV on TPT,Number,24453
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Guinea,,Number,10831
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Iran (Islamic Republic of),,Number,1482
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Iran (Islamic Republic of),,Number,1173
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Iraq,,Number,3256
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Iraq,,Number,5104
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Iraq,,Number,2720
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Iraq,,Number,2117
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Iraq,,Number,2458
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Iraq,,Number,253
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Iraq,,Number,1396
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Iraq,,Number,1746
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Iraq,,Number,422
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Iraq,,Number,1953
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Iraq,,Number,5735
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Iraq,,Number,1641
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Guinea,,Number,17584
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Guinea-Bissau,,Number,94
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Guinea-Bissau,,Number,394
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Guinea-Bissau,,Number,233
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Guinea-Bissau,,Number,364
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Guinea-Bissau,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Guinea-Bissau,,Number,481
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Guinea-Bissau,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Guinea-Bissau,,Number,314
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Guinea-Bissau,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Guinea-Bissau,,Number,525
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Guinea-Bissau,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Guinea-Bissau,,Number,562
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Guinea-Bissau,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Iraq,,Number,6355
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Jamaica,,Number,2
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Jamaica,,Number,1
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Jamaica,,Number,1
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Japan,,Number,176
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Japan,,Number,157
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Japan,,Number,153
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Japan,,Number,1153
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Japan,,Number,151
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Japan,,Number,1059
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Japan,,Number,102
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Japan,,Number,852
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Japan,,Number,52
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Japan,,Number,677
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Japan,,Number,57
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Guyana,HIV on TPT,Number,48
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Guyana,,Number,7
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Guyana,HIV on TPT,Number,44
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Guyana,,Number,3
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Guyana,HIV on TPT,Number,91
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Guyana,,Number,8
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Guyana,,Number,69
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Guyana,HIV on TPT,Number,236
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Guyana,,Number,7
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Guyana,,Number,82
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Guyana,HIV on TPT,Number,329
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Guyana,,Number,3
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Guyana,,Number,162
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Türkiye,,Number,670
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Japan,,Number,607
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Japan,,Number,66
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Japan,,Number,617
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Jordan,HIV on TPT,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Jordan,,Number,205
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Jordan,,Number,37
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Jordan,,Number,185
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Jordan,,Number,38
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Jordan,,Number,216
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Jordan,,Number,22
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Jordan,,Number,281
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Jordan,,Number,7
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Jordan,,Number,49
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Kazakhstan,HIV on TPT,Number,1013
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Türkiye,,Number,6656
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Turkmenistan,,Number,3504
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Turkmenistan,,Number,591
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Turkmenistan,,Number,3688
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Turks and Caicos Islands,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Turks and Caicos Islands,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Turks and Caicos Islands,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Turks and Caicos Islands,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Turks and Caicos Islands,,Number,1
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Uganda,,Number,1094
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Uganda,,Number,1734
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Uganda,,Number,3098
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Uganda,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Uganda,HIV on TPT,Number,83546
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Kazakhstan,,Number,492
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Kazakhstan,HIV on TPT,Number,1116
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Kazakhstan,,Number,430
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Kazakhstan,HIV on TPT,Number,1204
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Kazakhstan,,Number,334
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Kazakhstan,,Number,375
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Kazakhstan,HIV on TPT,Number,1954
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Kazakhstan,,Number,700
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Kazakhstan,,Number,720
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Kazakhstan,HIV on TPT,Number,1472
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Kazakhstan,,Number,528
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Kazakhstan,,Number,252
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Kazakhstan,HIV on TPT,Number,1403
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Kazakhstan,,Number,997
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Cuba,,Number,594
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Cuba,HIV on TPT,Number,2206
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Cuba,,Number,57
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Cuba,,Number,1197
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Cuba,HIV on TPT,Number,1795
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Cuba,,Number,87
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Cuba,,Number,1984
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Curaçao,,Number,1
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Curaçao,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Curaçao,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Democratic People's Republic of Korea,,Number,11707
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Democratic People's Republic of Korea,,Number,11984
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Democratic People's Republic of Korea,,Number,10522
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Democratic People's Republic of Korea,,Number,2168
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Uganda,,Number,6500
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Uganda,,Number,10350
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Uganda,HIV on TPT,Number,285844
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Uganda,,Number,7642
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Uganda,,Number,7324
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Uganda,HIV on TPT,Number,248010
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Uganda,,Number,13409
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Uganda,,Number,8692
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Uganda,HIV on TPT,Number,155276
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Uganda,,Number,31776
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Uganda,,Number,105038
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Uganda,HIV on TPT,Number,9070
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Uganda,,Number,48274
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Uganda,,Number,198056
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Democratic People's Republic of Korea,,Number,14090
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Democratic People's Republic of Korea,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Democratic People's Republic of Korea,,Number,6761
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Democratic People's Republic of Korea,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Democratic People's Republic of Korea,,Number,7488
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Democratic People's Republic of Korea,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Democratic People's Republic of Korea,,Number,6732
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2022,Democratic People's Republic of Korea,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Democratic People's Republic of Korea,,Number,5421
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2023,Democratic People's Republic of Korea,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Democratic Republic of the Congo,,Number,4725
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Democratic Republic of the Congo,,Number,13045
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Ukraine,HIV on TPT,Number,5775
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2015,Ukraine,,Number,3254
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Ukraine,HIV on TPT,Number,7636
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2016,Ukraine,,Number,260
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Ukraine,HIV on TPT,Number,9377
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Ukraine,,Number,1856
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2017,Ukraine,,Number,15811
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Ukraine,HIV on TPT,Number,9562
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Ukraine,,Number,2168
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Ukraine,,Number,16278
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Ukraine,HIV on TPT,Number,34637
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Ukraine,,Number,2777
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Ukraine,,Number,26069
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Ukraine,HIV on TPT,Number,26502
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Democratic Republic of the Congo,HIV on TPT,Number,97029
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Democratic Republic of the Congo,,Number,21896
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2018,Democratic Republic of the Congo,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Democratic Republic of the Congo,HIV on TPT,Number,29988
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Democratic Republic of the Congo,,Number,34763
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2019,Democratic Republic of the Congo,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Democratic Republic of the Congo,HIV on TPT,Number,48714
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Democratic Republic of the Congo,,Number,45026
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Democratic Republic of the Congo,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Democratic Republic of the Congo,HIV on TPT,Number,55640
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Democratic Republic of the Congo,,Number,59419
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Democratic Republic of the Congo,,Number,0
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2020,Kazakhstan,,Number,2343
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Kazakhstan,HIV on TPT,Number,2569
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Kazakhstan,,Number,1305
86296A68767F99,TB_prevtx_num,Number of people started on TB preventive treatment,2021,Kazakhstan,,Number,2811
